S-2B Kaldi 1 0.6973684210526315 S:112.0, I:1.0, D:40.0
S-2B Google 2 0.6943907156673114 S:356.0, I:4.0, D:161.0
S-2B Kaldi 2 0.597678916827853 S:429.0, I:4.0, D:88.0
S-2B Google 3 0.5860215053763441 S:129.0, I:0.0, D:57.0
S-2B Kaldi 3 0.5 S:155.0, I:0.0, D:31.0
S-2B Google 4 0.6153846153846154 S:269.0, I:1.0, D:108.0
S-2B Kaldi 4 0.5570291777188329 S:326.0, I:3.0, D:51.0
S-2B Google 5 0.6469428007889546 S:327.0, I:1.0, D:180.0
S-2B Kaldi 5 0.5029585798816568 S:421.0, I:1.0, D:86.0
S-30B Google 0 0.610655737704918 S:165.0, I:1.0, D:79.0
S-30B Kaldi 0 0.5573770491803278 S:212.0, I:2.0, D:32.0
S-30B Google 1 0.6388888888888888 S:109.0, I:1.0, D:71.0
S-30B Kaldi 1 0.5722222222222222 S:161.0, I:2.0, D:19.0
S-30B Google 2 0.4472049689440994 S:251.0, I:0.0, D:71.0
S-30B Kaldi 2 0.391304347826087 S:298.0, I:0.0, D:24.0
S-30B Google 3 0.45724907063197023 S:209.0, I:1.0, D:60.0
S-30B Kaldi 3 0.41263940520446096 S:243.0, I:2.0, D:26.0
S-30B Google 4 0.5106382978723404 S:392.0, I:0.0, D:125.0
S-30B Kaldi 4 0.4622823984526112 S:454.0, I:2.0, D:63.0
S-30B Google 5 0.4699248120300752 S:409.0, I:0.0, D:123.0
S-30B Kaldi 5 0.4266917293233083 S:472.0, I:4.0, D:60.0
S-30B Google 6 0.47761194029850745 S:45.0, I:0.0, D:22.0
S-30B Kaldi 6 0.47761194029850745 S:55.0, I:0.0, D:12.0
S-30B Google 7 0.524390243902439 S:65.0, I:0.0, D:17.0
S-30B Kaldi 7 0.4878048780487805 S:79.0, I:2.0, D:3.0
S-30B Google 8 0.5609756097560976 S:22.0, I:0.0, D:19.0
S-30B Kaldi 8 0.4878048780487805 S:34.0, I:0.0, D:7.0
S-30B Google 9 0.6833333333333333 S:35.0, I:0.0, D:25.0
S-30B Kaldi 9 0.43333333333333335 S:52.0, I:0.0, D:8.0
S-30B Google 10 0.7567567567567568 S:17.0, I:0.0, D:20.0
S-30B Kaldi 10 0.6216216216216216 S:33.0, I:0.0, D:4.0
S-30B Google 11 0.5666666666666667 S:38.0, I:1.0, D:22.0
S-30B Kaldi 11 0.48333333333333334 S:52.0, I:2.0, D:8.0
S-32D Google 0 0.6555555555555556 S:180.0, I:7.0, D:90.0
S-32D Kaldi 0 0.6296296296296297 S:225.0, I:18.0, D:45.0
S-32D Google 1 0.5840978593272171 S:228.0, I:0.0, D:99.0
S-32D Kaldi 1 0.5198776758409785 S:283.0, I:1.0, D:44.0
S-32D Google 2 0.652014652014652 S:173.0, I:0.0, D:100.0
S-32D Kaldi 2 0.5860805860805861 S:219.0, I:4.0, D:54.0
S-32D Google 3 0.6032786885245902 S:190.0, I:0.0, D:115.0
S-32D Kaldi 3 0.46885245901639344 S:262.0, I:1.0, D:43.0
S-32D Google 4 0.7272727272727273 S:158.0, I:0.0, D:161.0
S-32D Kaldi 4 0.5109717868338558 S:261.0, I:1.0, D:58.0
S-32D Google 5 0.5672268907563025 S:168.0, I:0.0, D:70.0
S-32D Kaldi 5 0.46218487394957986 S:212.0, I:1.0, D:26.0
S-32D Google 6 0.7831325301204819 S:43.0, I:0.0, D:40.0
S-32D Kaldi 6 0.6385542168674698 S:60.0, I:0.0, D:23.0
S-32D Google 7 0.6194690265486725 S:73.0, I:0.0, D:40.0
S-32D Kaldi 7 0.5132743362831859 S:89.0, I:0.0, D:24.0
S-32D Google 8 0.5789473684210527 S:24.0, I:0.0, D:14.0
S-32D Kaldi 8 0.5 S:31.0, I:0.0, D:7.0
S-32D Google 9 0.5497076023391813 S:131.0, I:0.0, D:40.0
S-32D Kaldi 9 0.5029239766081871 S:147.0, I:1.0, D:24.0
S-32D Google 10 0.7647058823529411 S:9.0, I:0.0, D:8.0
S-32D Kaldi 10 0.8235294117647058 S:16.0, I:1.0, D:1.0
S-32D Google 11 0.59375 S:56.0, I:3.0, D:8.0
S-32D Kaldi 11 0.5 S:57.0, I:5.0, D:7.0
S-3C Google 0 0.5204918032786885 S:191.0, I:1.0, D:53.0
S-3C Kaldi 0 0.5163934426229508 S:213.0, I:4.0, D:31.0
S-3C Google 1 0.54375 S:119.0, I:0.0, D:41.0
S-3C Kaldi 1 0.5125 S:138.0, I:6.0, D:22.0
S-3C Google 2 0.5454545454545454 S:268.0, I:3.0, D:117.0
S-3C Kaldi 2 0.43636363636363634 S:328.0, I:1.0, D:57.0
S-3C Google 3 0.46122448979591835 S:206.0, I:0.0, D:39.0
S-3C Kaldi 3 0.3673469387755102 S:222.0, I:2.0, D:23.0
S-3C Google 4 0.5010893246187363 S:375.0, I:7.0, D:84.0
S-3C Kaldi 4 0.39433551198257083 S:416.0, I:4.0, D:43.0
S-3C Google 5 0.545774647887324 S:206.0, I:0.0, D:78.0
S-3C Kaldi 5 0.4647887323943662 S:234.0, I:1.0, D:50.0
S-4D Google 0 0.72 S:367.0, I:1.0, D:208.0
S-4D Kaldi 0 0.6156521739130435 S:474.0, I:3.0, D:101.0
S-4D Google 1 0.72 S:309.0, I:0.0, D:191.0
S-4D Kaldi 1 0.594 S:403.0, I:4.0, D:97.0
S-4D Google 2 0.6676056338028169 S:229.0, I:1.0, D:126.0
S-4D Kaldi 2 0.5492957746478874 S:279.0, I:4.0, D:76.0
S-4D Google 3 0.6522842639593909 S:262.0, I:1.0, D:132.0
S-4D Kaldi 3 0.5279187817258884 S:308.0, I:1.0, D:86.0
S-4D Google 4 0.6724806201550387 S:350.0, I:0.0, D:166.0
S-4D Kaldi 4 0.5406976744186046 S:407.0, I:4.0, D:109.0
S-4D Google 5 0.7069672131147541 S:309.0, I:1.0, D:179.0
S-4D Kaldi 5 0.555327868852459 S:395.0, I:3.0, D:93.0
S-5A Google 0 0.6795918367346939 S:318.0, I:1.0, D:172.0
S-5A Kaldi 0 0.5877551020408164 S:426.0, I:6.0, D:64.0
S-5A Google 1 0.6422764227642277 S:165.0, I:0.0, D:81.0
S-5A Kaldi 1 0.4796747967479675 S:215.0, I:1.0, D:31.0
S-5A Google 2 0.5868347338935574 S:525.0, I:5.0, D:189.0
S-5A Kaldi 2 0.45518207282913165 S:628.0, I:8.0, D:86.0
S-5A Google 3 0.5618279569892473 S:263.0, I:1.0, D:109.0
S-5A Kaldi 3 0.46236559139784944 S:325.0, I:3.0, D:47.0
S-5A Google 4 0.6011560693641619 S:250.0, I:0.0, D:96.0
S-5A Kaldi 4 0.4682080924855491 S:302.0, I:3.0, D:44.0
S-5A Google 5 0.6259541984732825 S:371.0, I:1.0, D:153.0
S-5A Kaldi 5 0.4866412213740458 S:446.0, I:3.0, D:78.0
S-6B Google 0 0.6891891891891891 S:106.0, I:1.0, D:42.0
S-6B Kaldi 0 0.6418918918918919 S:131.0, I:1.0, D:17.0
S-6B Google 1 0.5539906103286385 S:165.0, I:1.0, D:48.0
S-6B Kaldi 1 0.5023474178403756 S:193.0, I:5.0, D:20.0
S-6B Google 2 0.5067114093959731 S:249.0, I:0.0, D:49.0
S-6B Kaldi 2 0.40604026845637586 S:271.0, I:2.0, D:27.0
S-6B Google 3 0.5609756097560976 S:159.0, I:0.0, D:46.0
S-6B Kaldi 3 0.4975609756097561 S:188.0, I:4.0, D:17.0
S-6B Google 4 0.5328798185941043 S:376.0, I:2.0, D:65.0
S-6B Kaldi 4 0.46258503401360546 S:412.0, I:7.0, D:29.0
S-6B Google 5 0.5040322580645161 S:426.0, I:4.0, D:70.0
S-6B Kaldi 5 0.39919354838709675 S:470.0, I:5.0, D:26.0
S-7C Google 0 0.4853801169590643 S:578.0, I:9.0, D:106.0
S-7C Kaldi 0 0.3888888888888889 S:628.0, I:9.0, D:56.0
S-7C Google 1 0.5330490405117271 S:403.0, I:2.0, D:66.0
S-7C Kaldi 1 0.42430703624733473 S:441.0, I:12.0, D:28.0
S-7C Google 2 0.41379310344827586 S:465.0, I:1.0, D:86.0
S-7C Kaldi 2 0.3484573502722323 S:518.0, I:12.0, D:33.0
S-7C Google 3 0.5288461538461539 S:474.0, I:5.0, D:150.0
S-7C Kaldi 3 0.4230769230769231 S:538.0, I:3.0, D:86.0
S-7C Google 4 0.48314606741573035 S:359.0, I:1.0, D:86.0
S-7C Kaldi 4 0.39775280898876403 S:394.0, I:11.0, D:51.0
S-7C Google 5 0.48264984227129337 S:506.0, I:3.0, D:128.0
S-7C Kaldi 5 0.3785488958990536 S:586.0, I:8.0, D:48.0
S-8D Google 0 0.613013698630137 S:197.0, I:1.0, D:95.0
S-8D Kaldi 0 0.4897260273972603 S:260.0, I:1.0, D:32.0
S-8D Google 1 0.551094890510949 S:201.0, I:0.0, D:73.0
S-8D Kaldi 1 0.42700729927007297 S:241.0, I:1.0, D:33.0
S-8D Google 2 0.5181236673773987 S:346.0, I:1.0, D:123.0
S-8D Kaldi 2 0.42430703624733473 S:413.0, I:5.0, D:56.0
S-8D Google 3 0.5820610687022901 S:362.0, I:0.0, D:162.0
S-8D Kaldi 3 0.5 S:445.0, I:2.0, D:79.0
S-8D Google 4 0.5320284697508897 S:433.0, I:1.0, D:129.0
S-8D Kaldi 4 0.42526690391459077 S:502.0, I:5.0, D:60.0
S-8D Google 5 0.5211267605633803 S:386.0, I:2.0, D:111.0
S-8D Kaldi 5 0.40643863179074446 S:448.0, I:3.0, D:49.0
Google Mean: 0.5605003399921608, Kaldi Mean: 0.4698964189934598, Google std: 0.10354066023754574, Kaldi std: 0.09618613821736875
By looking into the transcript files, Google is ignoring most of the filler words such as um and mm, and speakers' emotion which have been captured in Kaldi like [laughter]. On ther other hand, Kaldi is much weaker at identifying shorter words which it couldn't recognize word like iPod whereas Google could.
